"id","latitude","longitude","survey"
1159,43.6547499,-79.4006182,"{""map"": [[43.6547499, -79.4006182]], ""comments"": """", ""happening"": [{""date"": ""2018-09-28T21:15:12.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1148,43.6769310998042,-79.3987459470587,"{""map"": [[43.676931099804186, -79.39874594705873]], ""comments"": ""I come here weekly."", ""happening"": [{""date"": ""2018-09-24T23:15:44.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1150,43.6609413401689,-79.4293161847137,"{""map"": [[43.66094134016891, -79.42931618471374], [43.660638635164794, -79.42917670984502]], ""comments"": ""Bloor and dovercourt"", ""happening"": [{""date"": ""2018-09-26T13:04:21.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1151,43.6493688556545,-79.3890193947612,"{""map"": [[43.64936885565451, -79.38901939476125]], ""comments"": """", ""happening"": [{""date"": ""2018-09-26T17:53:57.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1155,43.662341,-79.4058848,"{""map"": [[43.662341, -79.40588479999997], [43.66276787912667, -79.41044455532528]], ""comments"": ""Wont let me adjust adress is ay 720 bathurst actually"", ""happening"": [{""date"": ""2018-09-27T17:47:08.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1161,43.7063374255601,-79.3598489560394,"{""map"": [[43.70633742556012, -79.3598489560394]], ""comments"": ""Seasonal produce outside longos supermarket creates a narrow walkway next to bike parking, making it difficult for those with mobility devices, strollers, and shopping carts to pass through."", ""happening"": [{""date"": ""2018-09-30T18:27:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1162,43.6865314,-79.3695366,"{""map"": [[43.6865314, -79.3695366]], ""comments"": """", ""happening"": [{""date"": ""2018-10-01T20:13:02.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1167,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-10-02T22:42:44.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1168,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": ""This was just a test for me, and it was seamless and intuitive. Great job! Thanks!"", ""happening"": [{""date"": ""2018-10-04T16:53:12.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1169,43.6535187,-79.38373209999997,"{""map"": [[43.6535187, -79.38373209999997]], ""picture"": null, ""comments"": ""test"", ""happening"": [{""date"": ""2018-10-04T20:35:06.000Z"", ""time"": [""days""]}], ""problem_type"": [""other""]}"
1170,43.6563633896234,-79.38063402867328,"{""map"": [[43.6563633896234, -79.38063402867328]], ""picture"": null, ""comments"": ""All the bike parking was full with a lot of abandoned and broken bikes"", ""happening"": [{""date"": ""2018-10-05T01:40:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full"", ""absent"", ""badly""]}"
1171,43.664622,-79.3058747,"{""map"": [[43.664622, -79.3058747]], ""picture"": null, ""comments"": ""There is no bike parking at east beaches"", ""happening"": [{""date"": ""2018-10-07T19:10:55.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1180,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-10-10T00:07:47.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""other""]}"
1181,43.66760709540879,-79.37227723977281,"{""map"": [[43.66760709540879, -79.37227723977281]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-10-10T02:24:39.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1186,43.64688651,-79.38918001000002,"{""map"": [[43.64688651, -79.38918001000002]], ""picture"": null, ""comments"": ""Vertical racks at Metro Hall have terrible design - unintuitive, unwieldy, too many moving parts, does not accommodate fenders."", ""happening"": [{""date"": ""2018-10-11T17:10:08.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full"", ""other""]}"
1312,53.5422741419712,-113.448049589258,"{""map"": [[53.54227414197117, -113.44804958925783]], ""comments"": ""This is a test."", ""happening"": [{""date"": ""2019-05-11T22:35:50.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1183,43.6608869508244,-79.4744692781319,"{""map"": [[43.66088695082438, -79.47446927813189]], ""comments"": ""wheel bender at Annette community center"", ""happening"": [{""date"": ""2018-10-10T12:24:42.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1184,43.6697346424192,-79.393889568045,"{""map"": [[43.669734642419165, -79.39388956804504]], ""comments"": ""There are zip ties holding the parking sign for the parking lot attached to the bike ring. "", ""happening"": [{""date"": ""2018-10-09T13:42:58.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1172,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""comments"": ""The location is actually outside Jimmy’s Coffee Kensington Market 191 Baldwin Street. I can’t get the pinning function to work using the new iOS 12.0\n\nThe ring is bent and it’s difficult to lock a bike at that angle especially if another bike is already parked there. It also look aesthetically unpleasing."", ""happening"": [{""date"": ""2018-10-08T16:22:54.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1174,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""comments"": ""The location is actually outside Jimmy’s Coffee Kensington Market 191 Baldwin Street. I can’t get the pinning function to work using the new iOS 12.0\n\nThe ring is bent and it’s difficult to lock a bike at that angle especially if another bike is already parked there. It also look aesthetically unpleasing."", ""happening"": [{""date"": ""2018-10-08T16:22:54.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1190,43.6367042,-79.3990683,"{""map"": [[43.6367042, -79.39906830000001]], ""comments"": ""All 3 abandoned for weeks"", ""happening"": [{""date"": ""2018-10-13T13:49:31.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1175,43.6580617,-79.3864974,"{""map"": [[43.6580617, -79.3864974]], ""comments"": ""The location is actually outside Jimmy’s Coffee Kensington Market 191 Baldwin Street. I can’t get the pinning function to work using the new iOS 12.0\n\nThe ring is bent and it’s difficult to lock a bike at that angle especially if another bike is already parked there. It also look aesthetically unpleasing."", ""happening"": [{""date"": ""2018-10-08T16:22:54.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1177,43.658933864651,-79.3897290837552,"{""map"": [[43.65893386465098, -79.38972908375524]], ""comments"": ""Lots of space for a bike rack next to Peter muni cardiac centre"", ""happening"": [{""date"": ""2018-10-09T17:38:25.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1178,43.6485048,-79.3909122,"{""map"": [[43.6485048, -79.3909122], [43.65504304545414, -79.40340056517334], [43.65504498605658, -79.40349444248886]], ""comments"": ""Two bike rings at this spot have loose frames/wheels attached locked here that have been abandoned for quite some time."", ""happening"": [{""date"": ""2018-10-09T18:42:28.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1179,43.6550837980729,-79.403346920993,"{""map"": [[43.65508379807293, -79.40334692099304]], ""comments"": ""Two bike rings at this spot have loose frames/wheels attached locked here that have been abandoned for quite some time."", ""happening"": [{""date"": ""2018-10-09T18:47:25.000Z"", ""time"": [""hours""]}], ""problem_type"": [""damaged""]}"
1182,43.6247305337724,-79.4852471416223,"{""map"": [[43.6247305337724, -79.48524714162227]], ""comments"": ""Bike was stolen from storage room at south beach condo where multiple locks were broken. The thief proceeded to take off with the bike. Security has footage. "", ""happening"": [{""date"": ""2018-10-09T21:51:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1185,43.6613416,-79.4746478,"{""map"": [[43.6613416, -79.47464780000001]], ""comments"": ""annette rec center "", ""happening"": [{""date"": ""2018-10-10T19:58:03.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
410,43.6534974,-79.38355899999999,"{""map"": [[43.6534974, -79.38355899999999]], ""happening"": [{""date"": ""2018-06-07T19:29:08.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
423,43.64850494082969,-79.41971422734514,"{""map"": [[43.64850494082969, -79.41971422734514]], ""happening"": [{""date"": ""2018-06-09T12:51:16.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
449,43.6396042,-79.38059800000002,"{""map"": [[43.6396042, -79.38059800000002]], ""happening"": [{""date"": ""2018-06-13T00:17:31.000Z"", ""time"": [""hours""]}], ""problem_type"": [""other""]}"
1187,43.646997928885746,-79.37943746548342,"{""map"": [[43.646997928885746, -79.37943746548342], [43.64652270244059, -79.37916062030604]], ""picture"": null, ""comments"": ""There is very little parking on bay st in the financial district. "", ""happening"": [{""date"": ""2018-10-11T17:40:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
1195,43.683994926001695,-79.3470264951053,"{""map"": [[43.683994926001695, -79.3470264951053]], ""picture"": null, ""comments"": ""2  abandoned  bikes locked  up  on  south  side  of  Fulton  ave.  Past  3  months   drug  related  thefts"", ""happening"": [{""date"": ""2018-10-14T10:30:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1197,43.669820007972135,-79.48357190866699,"{""map"": [[43.669820007972135, -79.48357190866699]], ""picture"": null, ""comments"": ""New establishments, such as High Park Brewery and the Starving Artist Waffles attracted me to come to this plaza on my bicycle, but there was no bike parking anywhere on the property or on the side walk."", ""happening"": [{""date"": ""2018-10-06T13:36:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1198,43.68699630329432,-79.48346803095706,"{""map"": [[43.68699630329432, -79.48346803095706], [43.686872170716654, -79.48312470820315]], ""picture"": null, ""comments"": ""There is no bike parking at the No Frills on this site."", ""happening"": [{""date"": ""2018-10-14T23:39:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1208,43.66183101238818,-79.39056723308494,"{""map"": [[43.66183101238818, -79.39056723308494]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-10-23T22:31:12.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1209,43.68003971533062,-79.43220224161377,"{""map"": [[43.68003971533062, -79.43220224161377]], ""picture"": null, ""comments"": ""not even sign posts to lock bicycle to."", ""happening"": [{""date"": ""2018-10-24T13:00:00.000Z"", ""time"": [""days""]}], ""problem_type"": [""absent""]}"
1202,43.6397047,-79.4248436,"{""map"": [[43.6397047, -79.42484360000003]], ""comments"": ""test"", ""happening"": [{""date"": ""2018-10-20T13:06:11.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1205,43.6672330272197,-79.3815782183564,"{""map"": [[43.66723302721969, -79.38157821835642]], ""comments"": ""Bike parking full near Barbara Hall Park / 519 Community Centre"", ""happening"": [{""date"": ""2018-10-20T19:49:04.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1194,43.6352896,-79.3988249,"{""map"": [[43.6352896, -79.39882490000002]], ""comments"": ""Abandoned at public rack at Billy bishop"", ""happening"": [{""date"": ""2018-10-13T13:56:53.000Z"", ""time"": [""overnight""]}], ""problem_type"": [""badly""]}"
1201,43.6576871,-79.4504584,"{""map"": [[43.6576871, -79.4504584]], ""comments"": ""Bike has been here for months, flat tire and no seat. Closest spot to the GO entrance on the east side of the path. "", ""happening"": [{""date"": ""2018-10-19T12:03:37.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1188,43.6693993583728,-79.3797144480789,"{""map"": [[43.66939935837283, -79.37971444807886]], ""comments"": ""Outside roosters coffee on Jarvis - multiple shops, no parking "", ""happening"": [{""date"": ""2018-10-12T15:05:22.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1196,43.6490766,-79.4045857,"{""map"": [[43.6490766, -79.40458569999998]], ""comments"": ""Abandoned and dismantled bike"", ""happening"": [{""date"": ""2018-10-15T15:35:08.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""badly""]}"
1210,43.6778361,-79.3585201,"{""map"": [[43.6778361, -79.35852010000002]], ""comments"": ""797 Broadview Ave "", ""happening"": [{""date"": ""2018-10-25T14:53:49.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1189,43.6449071,-79.3980519,"{""map"": [[43.6449071, -79.39805189999998]], ""comments"": ""In front of 519 king. Abandoned and stripped grey bike"", ""happening"": [{""date"": ""2018-10-13T03:11:04.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1191,43.6367544,-79.3992763,"{""map"": [[43.6367544, -79.3992763], [43.636812, -79.39880849999997]], ""comments"": """", ""happening"": [{""date"": ""2018-10-13T13:50:15.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1192,43.636812,-79.3988085,"{""map"": [[43.636812, -79.39880849999997]], ""comments"": ""Abandoned for weeks"", ""happening"": [{""date"": ""2018-10-13T13:51:20.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1193,43.636864,-79.3992885,"{""map"": [[43.636864, -79.39928850000001]], ""comments"": ""Abandoned, stripped and insecure"", ""happening"": [{""date"": ""2018-10-13T13:52:01.000Z"", ""time"": [""hours""]}], ""problem_type"": [""badly""]}"
1199,43.6544732198213,-79.4050840095793,"{""map"": [[43.6544732198213, -79.4050840095793], [43.6546938, -79.40471939999998]], ""comments"": ""bmo center "", ""happening"": [{""date"": ""2018-10-18T16:08:19.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""full""]}"
1200,43.6515365,-79.4000646,"{""map"": [[43.6515365, -79.40006460000001]], ""comments"": ""coop"", ""happening"": [{""date"": ""2018-10-18T19:25:23.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1203,43.6409828289479,-79.4196280457519,"{""map"": [[43.64098282894789, -79.41962804575195]], ""comments"": """", ""happening"": [{""date"": ""2018-10-20T15:14:04.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1204,43.6600437787067,-79.3537825665327,"{""map"": [[43.660043778706736, -79.35378256653269]], ""comments"": ""Many people wanting to use bikes come here - there are two traffic sign poles and that’s it- Merchants of Green Coffee is a popular hangout cafe"", ""happening"": [{""date"": ""2018-10-20T17:27:30.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1207,43.6741602956701,-79.4101712409058,"{""map"": [[43.674160295670085, -79.41017124090575]], ""comments"": """", ""happening"": [{""date"": ""2018-10-21T20:35:36.000Z"", ""time"": [""days""]}], ""problem_type"": [""badly""]}"
1211,43.733794473822726,-79.3580767132782,"{""map"": [[43.733794473822726, -79.3580767132782]], ""picture"": null, ""comments"": ""Could not find bike parking from Lawrence or the parking lot"", ""happening"": [{""date"": ""2018-10-29T12:57:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""absent""]}"
1212,43.666992512784134,-79.33028512629778,"{""map"": [[43.666992512784134, -79.33028512629778], [43.666938186705366, -79.33037095698626]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-10-31T22:00:00.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""absent""]}"
1213,43.6675838,-79.39903019999997,"{""map"": [[43.6675838, -79.39903019999997]], ""picture"": null, ""comments"": """", ""happening"": [{""date"": ""2018-11-04T19:58:58.000Z"", ""time"": [""minutes""]}], ""problem_type"": [""other""]}"
1214,43.649963899999996,-79.43603819999998,"{""map"": [[43.649963899999996, -79.43603819999998]], ""picture"": null, ""comments"": ""i would appreciate more than one bike rack at lamport. It is always full when there's a game.\nthanks."", ""happening"": [{""date"": ""2018-11-08T01:49:00.000Z"", ""time"": [""hours""]}], ""problem_type"": [""full""]}"
